Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EC-2023-002046,10/4/2023,10/5/2023,Second Class,C-62059,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-018,Furniture,Tables,Desk,917.81,3,0.2,-29.33
EC-2024-002047,6/29/2024,7/2/2024,First Class,C-53841,Anna Brown,Home Office,United States,Phoenix,Arizona,West,P-015,Furniture,Chairs,Stool,691.32,2,0,190.98
EC-2021-002048,9/2/2021,9/8/2021,Second Class,C-15460,Michael Chen,Corporate,United States,Phoenix,Arizona,West,P-029,Office Supplies,Art,Pencil Set,172.89,5,0.1,-5.78
EC-2024-002049,3/13/2024,3/19/2024,Standard Class,C-92066,Anna Brown,Home Office,United States,Phoenix,Arizona,West,P-038,Electronics,Accessories,Belt,2144.97,3,0,405.69
EC-2022-002050,9/27/2022,9/28/2022,First Class,C-88880,James Lee,Consumer,United States,Houston,Texas,South,P-026,Office Supplies,Binders,3-Ring Binder,57.34,4,0.3,8.5
EC-2024-002051,9/28/2024,10/5/2024,Second Class,C-45944,John Smith,Consumer,United States,Houston,Texas,South,P-039,Clothing,Accessories,Wallet,107.52,1,0.2,-2.1
EC-2024-002052,3/9/2024,3/11/2024,First Class,C-19974,Carlos Rivera,Consumer,United States,Los Angeles,California,West,P-031,Office Supplies,Envelopes,Bubble Mailer,38.07,2,0.1,10.38
EC-2021-002053,3/13/2021,3/14/2021,First Class,C-99368,John Smith,Consumer,United States,Phoenix,Arizona,West,P-033,Clothing,Shirts,Polo Shirt,153.38,2,0,49.97
EC-2021-002054,8/19/2021,8/20/2021,First Class,C-30092,Anna Brown,Corporate,United States,Houston,Texas,South,P-034,Clothing,Shoes,Running Shoes,231.57,5,0.1,15.97
EC-2023-002055,2/12/2023,2/13/2023,Same Day,C-15771,Maria Garcia,Corporate,United States,New York,New York,East,P-012,Electronics,Tablets,Fire HD,2691.36,4,0,920.1
EC-2022-002056,2/20/2022,2/27/2022,First Class,C-95220,John Smith,Consumer,United States,Phoenix,Arizona,West,P-029,Office Supplies,Art,Pencil Set,154.48,2,0,-11.91
EC-2021-002057,4/7/2021,4/10/2021,First Class,C-58663,James Lee,Consumer,United States,Philadelphia,Pennsylvania,East,P-038,Clothing,Accessories,Belt,245.09,4,0.2,24.31
EC-2021-002058,12/23/2021,12/28/2021,Same Day,C-98566,Michael Chen,Corporate,United States,San Antonio,Texas,South,P-029,Office Supplies,Art,Pencil Set,236.28,3,0,69.53
EC-2024-002059,5/18/2024,5/21/2024,First Class,C-15604,Emily Davis,Corporate,United States,Chicago,Illinois,Central,P-030,Office Supplies,Envelopes,Letter Envelopes,170.91,4,0.2,-5.27
EC-2024-002060,3/20/2024,3/22/2024,Same Day,C-15502,Maria Garcia,Home Office,United States,Houston,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,490.04,4,0,170.12
EC-2024-002061,9/23/2024,9/25/2024,First Class,C-81886,Michael Chen,Home Office,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,875.45,3,0.3,263.46
EC-2023-002062,4/16/2023,4/22/2023,Same Day,C-24129,Sara Wilson,Consumer,United States,Los Angeles,California,West,P-035,Clothing,Shoes,Casual Sneakers,50.43,2,0.3,2.53
EC-2022-002063,9/20/2022,9/22/2022,Standard Class,C-48769,Maria Garcia,Corporate,United States,San Antonio,Texas,South,P-015,Furniture,Chairs,Stool,361.82,1,0,-6.19
EC-2021-002064,5/27/2021,5/28/2021,Second Class,C-88323,Carlos Rivera,Corporate,United States,Phoenix,Arizona,West,P-018,Furniture,Tables,Desk,628.74,3,0.3,107.45
EC-2022-002065,3/3/2022,3/6/2022,Same Day,C-75535,Emily Davis,Home Office,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,263.2,5,0,-20.03
EC-2024-002066,12/5/2024,12/9/2024,Second Class,C-74265,John Smith,Home Office,United States,San Antonio,Texas,South,P-024,Office Supplies,Paper,Notebook,146.8,5,0.2,46.12
EC-2021-002067,6/27/2021,7/1/2021,Second Class,C-41637,Sara Wilson,Home Office,United States,Phoenix,Arizona,West,P-033,Clothing,Shirts,Polo Shirt,23.58,1,0.1,3.87
EC-2024-002068,2/6/2024,2/13/2024,Same Day,C-76361,Sara Wilson,Consumer,United States,Dallas,Texas,South,P-008,Electronics,Laptops,Dell Inspiron,193.95,2,0.2,-17.97
EC-2022-002069,7/17/2022,7/23/2022,Second Class,C-69208,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,167.93,1,0.3,-3.44
EC-2024-002070,5/16/2024,5/19/2024,Standard Class,C-10746,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-014,Furniture,Chairs,Gaming Chair,583.65,1,0,-11.36
EC-2022-002071,9/12/2022,9/14/2022,Same Day,C-23308,James Lee,Corporate,United States,Houston,Texas,South,P-021,Furniture,Storage,Cabinet,557.03,4,0.3,-55.88
EC-2024-002072,5/24/2024,5/29/2024,Same Day,C-58272,Maria Garcia,Corporate,United States,New York,New York,East,P-018,Furniture,Tables,Desk,1082.68,4,0,284.23
EC-2022-002073,7/26/2022,7/30/2022,Same Day,C-56876,Sara Wilson,Home Office,United States,San Diego,California,West,P-038,Clothing,Accessories,Belt,24.04,1,0,7.53
EC-2021-002074,9/5/2021,9/6/2021,Standard Class,C-83055,Carlos Rivera,Consumer,United States,Chicago,Illinois,Central,P-034,Clothing,Shoes,Running Shoes,293.24,4,0.3,102.33
EC-2024-002075,4/7/2024,4/11/2024,Second Class,C-61211,John Smith,Home Office,United States,Los Angeles,California,West,P-032,Clothing,Shirts,Cotton T-Shirt,92.7,2,0,8.34
EC-2021-002076,1/25/2021,1/26/2021,First Class,C-51881,Anna Brown,Home Office,United States,San Diego,California,West,P-025,Office Supplies,Paper,Sticky Notes,48.92,1,0,-1.54
EC-2024-002077,9/21/2024,9/25/2024,Standard Class,C-19295,James Lee,Corporate,United States,Dallas,Texas,South,P-034,Clothing,Shoes,Running Shoes,90.78,4,0.2,21.79
EC-2023-002078,9/6/2023,9/11/2023,Standard Class,C-44402,Michael Chen,Home Office,United States,Los Angeles,California,West,P-016,Furniture,Tables,Dining Table,583.74,4,0.3,-9.25
EC-2022-002079,10/19/2022,10/26/2022,Standard Class,C-26688,Sara Wilson,Consumer,United States,San Antonio,Texas,South,P-010,Electronics,Tablets,iPad Mini,1495.1,3,0.1,-27.65
EC-2024-002080,5/11/2024,5/16/2024,Second Class,C-29079,John Smith,Corporate,United States,Phoenix,Arizona,West,P-034,Clothing,Shoes,Running Shoes,66.08,1,0.1,-1.39
EC-2022-002081,7/30/2022,8/3/2022,First Class,C-87274,James Lee,Corporate,United States,Philadelphia,Pennsylvania,East,P-029,Office Supplies,Art,Pencil Set,236.64,4,0.2,46.46
EC-2024-002082,11/17/2024,11/21/2024,Second Class,C-77307,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-036,Clothing,Jackets,Windbreaker,146.91,3,0,45.9
EC-2024-002083,3/5/2024,3/7/2024,Standard Class,C-88349,Michael Chen,Corporate,United States,Philadelphia,Pennsylvania,East,P-028,Office Supplies,Art,Markers Set,234.25,5,0.3,40.63
EC-2022-002084,8/28/2022,8/30/2022,First Class,C-48202,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-018,Furniture,Tables,Desk,596.22,4,0.2,-36.85
EC-2024-002085,8/19/2024,8/26/2024,Standard Class,C-29181,Carlos Rivera,Corporate,United States,Dallas,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,680.76,3,0.2,127.79
EC-2023-002086,2/11/2023,2/18/2023,Second Class,C-86491,Carlos Rivera,Corporate,United States,San Diego,California,West,P-007,Electronics,Laptops,HP 15,269.76,3,0.1,50.29
EC-2021-002087,4/15/2021,4/19/2021,Second Class,C-26110,Emily Davis,Home Office,United States,Dallas,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,317.24,4,0,-2.72
EC-2022-002088,7/23/2022,7/24/2022,First Class,C-15234,John Smith,Home Office,United States,San Diego,California,West,P-001,Electronics,Phones,Nokia 3310,101.9,1,0.3,-2.61
EC-2024-002089,7/2/2024,7/8/2024,Same Day,C-82432,Emily Davis,Corporate,United States,Phoenix,Arizona,West,P-002,Electronics,Phones,Samsung A12,368.82,2,0.2,85.23
EC-2024-002090,2/8/2024,2/13/2024,Standard Class,C-31023,Maria Garcia,Consumer,United States,Philadelphia,Pennsylvania,East,P-016,Furniture,Tables,Dining Table,1995.88,4,0,-127.25
EC-2021-002091,7/15/2021,7/17/2021,Standard Class,C-24075,John Smith,Consumer,United States,San Antonio,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,78.92,2,0,25.67
EC-2024-002092,4/2/2024,4/9/2024,Same Day,C-68002,James Lee,Corporate,United States,Austin,Texas,South,P-020,Furniture,Bookcases,3-Shelf Bookcase,190.96,1,0,32.95
EC-2024-002093,1/14/2024,1/21/2024,Same Day,C-76526,Michael Chen,Consumer,United States,Phoenix,Arizona,West,P-038,Clothing,Accessories,Belt,369.75,5,0,54.21
EC-2021-002094,10/23/2021,10/29/2021,Same Day,C-63097,Carlos Rivera,Home Office,United States,Los Angeles,California,West,P-035,Clothing,Shoes,Casual Sneakers,150.92,4,0,17.41
EC-2023-002095,2/17/2023,2/22/2023,Standard Class,C-60969,Emily Davis,Consumer,United States,Dallas,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,374.08,1,0.1,-29.62
EC-2023-002096,10/3/2023,10/7/2023,Second Class,C-72721,James Lee,Corporate,United States,Dallas,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,113.4,3,0,14.83
EC-2024-002097,8/13/2024,8/18/2024,Standard Class,C-21792,James Lee,Home Office,United States,Austin,Texas,South,P-018,Furniture,Tables,Desk,2079.48,4,0,-13.39
EC-2021-002098,6/12/2021,6/17/2021,Standard Class,C-40027,Michael Chen,Corporate,United States,Phoenix,Arizona,West,P-002,Electronics,Phones,Samsung A12,1079.44,4,0,-33.6
EC-2022-002099,4/20/2022,4/27/2022,Second Class,C-32010,Anna Brown,Home Office,United States,Los Angeles,California,West,P-026,Office Supplies,Binders,3-Ring Binder,95.9,2,0,20.56
EC-2021-002100,5/18/2021,5/25/2021,Standard Class,C-33451,James Lee,Corporate,United States,Los Angeles,California,West,P-038,Electronics,Accessories,Belt,1441.47,4,0.2,401.1
EC-2022-002101,10/29/2022,11/5/2022,Second Class,C-71481,James Lee,Corporate,United States,Chicago,Illinois,Central,P-016,Furniture,Tables,Dining Table,306.42,1,0.1,-8.32
EC-2023-002102,1/23/2023,1/28/2023,Standard Class,C-89431,John Smith,Corporate,United States,Phoenix,Arizona,West,P-018,Furniture,Tables,Desk,221.6,1,0.3,27.58
EC-2021-002103,1/2/2021,1/5/2021,Same Day,C-78819,Sara Wilson,Home Office,United States,Dallas,Texas,South,P-010,Electronics,Tablets,iPad Mini,1786.05,4,0.2,379.43
EC-2023-002104,12/9/2023,12/13/2023,Same Day,C-49117,Maria Garcia,Home Office,United States,Chicago,Illinois,Central,P-031,Office Supplies,Envelopes,Bubble Mailer,14.47,1,0,1.04
EC-2022-002105,9/6/2022,9/9/2022,Same Day,C-29289,Sara Wilson,Corporate,United States,New York,New York,East,P-039,Clothing,Accessories,Wallet,41.82,1,0,7.56
EC-2022-002106,5/16/2022,5/18/2022,Same Day,C-36829,Sara Wilson,Consumer,United States,New York,New York,East,P-020,Furniture,Bookcases,3-Shelf Bookcase,761.47,4,0.1,200.93
EC-2022-002107,5/18/2022,5/20/2022,First Class,C-20239,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-021,Furniture,Storage,Cabinet,387.43,4,0.1,122.47
EC-2023-002108,9/9/2023,9/10/2023,Standard Class,C-29128,Carlos Rivera,Corporate,United States,Philadelphia,Pennsylvania,East,P-030,Office Supplies,Envelopes,Letter Envelopes,141.4,5,0,-2.26
EC-2022-002109,3/24/2022,3/30/2022,Second Class,C-52800,Carlos Rivera,Corporate,United States,San Diego,California,West,P-003,Electronics,Phones,iPhone SE,927.05,3,0.2,174.37
EC-2024-002110,4/14/2024,4/15/2024,Same Day,C-84232,Maria Garcia,Corporate,United States,Dallas,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,43.59,1,0.3,12.37
EC-2024-002111,9/14/2024,9/20/2024,First Class,C-61694,Anna Brown,Home Office,United States,Dallas,Texas,South,P-022,Furniture,Storage,Drawer Unit,309.7,2,0,72.8
EC-2021-002112,1/25/2021,1/27/2021,Standard Class,C-37605,John Smith,Corporate,United States,Houston,Texas,South,P-002,Electronics,Phones,Samsung A12,653.74,2,0.1,139.98
EC-2022-002113,6/28/2022,7/4/2022,Standard Class,C-97741,Sara Wilson,Consumer,United States,Dallas,Texas,South,P-038,Electronics,Accessories,Belt,561.72,2,0.3,-33.37
EC-2022-002114,6/13/2022,6/18/2022,First Class,C-87303,Carlos Rivera,Home Office,United States,San Diego,California,West,P-029,Office Supplies,Art,Pencil Set,125.66,3,0.2,12.15
EC-2023-002115,6/8/2023,6/12/2023,First Class,C-43769,Maria Garcia,Corporate,United States,Phoenix,Arizona,West,P-016,Furniture,Tables,Dining Table,1357.64,4,0,455.66
EC-2022-002116,5/25/2022,5/29/2022,First Class,C-20633,Anna Brown,Consumer,United States,Chicago,Illinois,Central,P-016,Furniture,Tables,Dining Table,1060.49,4,0.1,233.28
EC-2022-002117,10/5/2022,10/6/2022,Same Day,C-25496,Carlos Rivera,Corporate,United States,San Antonio,Texas,South,P-021,Furniture,Storage,Cabinet,640.4,4,0,96.15
EC-2023-002118,3/23/2023,3/28/2023,Same Day,C-54054,James Lee,Corporate,United States,Houston,Texas,South,P-022,Furniture,Storage,Drawer Unit,1565.13,3,0,-36.49
EC-2021-002119,7/26/2021,7/27/2021,Second Class,C-94930,James Lee,Home Office,United States,Los Angeles,California,West,P-030,Office Supplies,Envelopes,Letter Envelopes,58.5,4,0.1,18.66
EC-2021-002120,12/30/2021,12/31/2021,First Class,C-31655,Carlos Rivera,Corporate,United States,Chicago,Illinois,Central,P-002,Electronics,Phones,Samsung A12,1174.0,3,0.3,-78.05
EC-2024-002121,4/8/2024,4/9/2024,Second Class,C-24095,Carlos Rivera,Home Office,United States,New York,New York,East,P-023,Office Supplies,Paper,A4 Ream,133.22,2,0,42.51
EC-2022-002122,8/6/2022,8/8/2022,First Class,C-47184,John Smith,Corporate,United States,Los Angeles,California,West,P-025,Office Supplies,Paper,Sticky Notes,84.0,5,0,-1.67
EC-2024-002123,11/24/2024,11/28/2024,First Class,C-50543,Emily Davis,Corporate,United States,Dallas,Texas,South,P-036,Clothing,Jackets,Windbreaker,196.7,4,0.1,-5.75
EC-2021-002124,11/1/2021,11/7/2021,Second Class,C-26529,James Lee,Consumer,United States,Chicago,Illinois,Central,P-017,Furniture,Tables,Coffee Table,110.55,1,0,9.1
EC-2024-002125,11/9/2024,11/12/2024,Same Day,C-82367,Carlos Rivera,Consumer,United States,Austin,Texas,South,P-008,Electronics,Laptops,Dell Inspiron,263.55,1,0.3,66.01
EC-2023-002126,1/16/2023,1/18/2023,First Class,C-70752,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-021,Furniture,Storage,Cabinet,114.35,1,0,19.08
EC-2022-002127,11/1/2022,11/7/2022,First Class,C-42846,Michael Chen,Home Office,United States,San Antonio,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,268.97,5,0.3,-2.83
EC-2021-002128,10/31/2021,11/1/2021,Same Day,C-11209,Emily Davis,Consumer,United States,Chicago,Illinois,Central,P-011,Electronics,Tablets,Samsung Tab,1074.92,2,0.3,-33.59
EC-2021-002129,1/6/2021,1/7/2021,Standard Class,C-76188,Carlos Rivera,Home Office,United States,Dallas,Texas,South,P-029,Office Supplies,Art,Pencil Set,43.74,3,0.3,10.83
EC-2021-002130,3/22/2021,3/26/2021,First Class,C-63390,Maria Garcia,Home Office,United States,Austin,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,350.96,4,0,-14.25
EC-2024-002131,5/31/2024,6/5/2024,Standard Class,C-97612,Carlos Rivera,Corporate,United States,Houston,Texas,South,P-039,Clothing,Accessories,Wallet,158.87,3,0.3,-4.86
EC-2023-002132,12/23/2023,12/25/2023,Same Day,C-45865,Michael Chen,Consumer,United States,New York,New York,East,P-036,Clothing,Jackets,Windbreaker,42.53,1,0.1,-0.82
EC-2024-002133,9/20/2024,9/21/2024,Standard Class,C-60990,Emily Davis,Home Office,United States,Dallas,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,2252.85,5,0,-63.96
EC-2024-002134,11/4/2024,11/8/2024,Standard Class,C-43841,James Lee,Corporate,United States,Los Angeles,California,West,P-016,Furniture,Tables,Dining Table,572.22,1,0,50.91
EC-2021-002135,11/28/2021,12/2/2021,Standard Class,C-81916,Maria Garcia,Home Office,United States,Houston,Texas,South,P-029,Office Supplies,Art,Pencil Set,96.33,3,0,33.65
EC-2021-002136,1/7/2021,1/9/2021,Standard Class,C-70987,Maria Garcia,Corporate,United States,Los Angeles,California,West,P-038,Electronics,Accessories,Belt,540.12,4,0,46.68
EC-2022-002137,12/31/2022,1/7/2023,Standard Class,C-12389,Maria Garcia,Corporate,United States,Los Angeles,California,West,P-036,Clothing,Jackets,Windbreaker,107.78,2,0.2,35.94
EC-2022-002138,12/2/2022,12/4/2022,Standard Class,C-66675,Maria Garcia,Home Office,United States,San Diego,California,West,P-038,Electronics,Accessories,Belt,1227.06,3,0,186.58
EC-2022-002139,1/25/2022,1/30/2022,Second Class,C-83067,Sara Wilson,Home Office,United States,Dallas,Texas,South,P-034,Clothing,Shoes,Running Shoes,205.49,2,0.3,67.84
EC-2022-002140,2/12/2022,2/13/2022,Standard Class,C-95028,Emily Davis,Corporate,United States,New York,New York,East,P-037,Clothing,Jackets,Hoodie,46.5,3,0,16.1
EC-2023-002141,8/8/2023,8/9/2023,Second Class,C-54656,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-033,Clothing,Shirts,Polo Shirt,342.14,4,0.1,73.93
EC-2022-002142,10/2/2022,10/7/2022,Second Class,C-43853,Michael Chen,Corporate,United States,San Antonio,Texas,South,P-007,Electronics,Laptops,HP 15,693.99,1,0,-17.31
EC-2023-002143,4/24/2023,4/25/2023,Second Class,C-52959,James Lee,Corporate,United States,San Diego,California,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,915.6,3,0.1,52.02
EC-2023-002144,1/13/2023,1/14/2023,First Class,C-20333,Anna Brown,Corporate,United States,Los Angeles,California,West,P-038,Electronics,Accessories,Belt,288.73,1,0,64.36
EC-2024-002145,2/1/2024,2/8/2024,First Class,C-50880,Michael Chen,Consumer,United States,San Diego,California,West,P-008,Electronics,Laptops,Dell Inspiron,2189.22,3,0,-209.24
EC-2021-002146,4/17/2021,4/19/2021,Second Class,C-63213,Maria Garcia,Consumer,United States,Los Angeles,California,West,P-008,Electronics,Laptops,Dell Inspiron,520.48,4,0,99.29
EC-2021-002147,6/17/2021,6/20/2021,Second Class,C-26601,James Lee,Consumer,United States,Chicago,Illinois,Central,P-026,Office Supplies,Binders,3-Ring Binder,47.08,1,0.1,5.44
EC-2024-002148,10/27/2024,11/1/2024,Standard Class,C-97409,Michael Chen,Home Office,United States,Phoenix,Arizona,West,P-021,Furniture,Storage,Cabinet,672.36,2,0,120.3
EC-2021-002149,10/6/2021,10/10/2021,First Class,C-94978,Sara Wilson,Corporate,United States,Austin,Texas,South,P-020,Furniture,Bookcases,3-Shelf Bookcase,1100.35,5,0,288.37
EC-2024-002150,4/24/2024,4/26/2024,Standard Class,C-27360,John Smith,Home Office,United States,Phoenix,Arizona,West,P-002,Electronics,Phones,Samsung A12,2412.3,5,0,-82.05
EC-2021-002151,4/6/2021,4/12/2021,Same Day,C-10369,Anna Brown,Home Office,United States,Los Angeles,California,West,P-018,Furniture,Tables,Desk,298.28,2,0,100.76
EC-2021-002152,8/8/2021,8/11/2021,Standard Class,C-59640,Carlos Rivera,Corporate,United States,Houston,Texas,South,P-002,Electronics,Phones,Samsung A12,160.24,1,0,23.64
EC-2022-002153,2/28/2022,3/4/2022,Standard Class,C-66792,Sara Wilson,Consumer,United States,Philadelphia,Pennsylvania,East,P-034,Clothing,Shoes,Running Shoes,219.08,3,0.1,-4.25
EC-2023-002154,7/29/2023,8/3/2023,Same Day,C-65856,John Smith,Consumer,United States,Phoenix,Arizona,West,P-013,Furniture,Chairs,Office Chair,412.26,3,0,-5.57
EC-2022-002155,12/14/2022,12/17/2022,Standard Class,C-31031,Sara Wilson,Corporate,United States,Houston,Texas,South,P-033,Clothing,Shirts,Polo Shirt,291.44,3,0.1,98.81
EC-2021-002156,2/5/2021,2/12/2021,Same Day,C-24394,Carlos Rivera,Home Office,United States,Houston,Texas,South,P-021,Furniture,Storage,Cabinet,1119.92,5,0.2,-27.17
EC-2022-002157,7/11/2022,7/18/2022,Same Day,C-43043,Anna Brown,Corporate,United States,San Diego,California,West,P-028,Office Supplies,Art,Markers Set,32.6,5,0,3.99
EC-2021-002158,11/2/2021,11/3/2021,Same Day,C-50152,Michael Chen,Home Office,United States,Philadelphia,Pennsylvania,East,P-021,Furniture,Storage,Cabinet,337.8,1,0.1,-10.95
EC-2024-002159,7/11/2024,7/15/2024,First Class,C-52561,John Smith,Home Office,United States,Austin,Texas,South,P-028,Office Supplies,Art,Markers Set,39.07,4,0.2,-0.43
EC-2022-002160,5/9/2022,5/14/2022,Standard Class,C-84076,James Lee,Corporate,United States,Philadelphia,Pennsylvania,East,P-029,Office Supplies,Art,Pencil Set,186.55,5,0,-14.38
EC-2022-002161,2/24/2022,2/28/2022,Second Class,C-38119,Anna Brown,Home Office,United States,San Antonio,Texas,South,P-021,Furniture,Storage,Cabinet,600.12,5,0.1,-15.93
EC-2022-002162,6/10/2022,6/11/2022,Second Class,C-54671,Anna Brown,Corporate,United States,Austin,Texas,South,P-023,Office Supplies,Paper,A4 Ream,357.07,5,0.1,-34.06
EC-2024-002163,5/10/2024,5/15/2024,Same Day,C-10833,Sara Wilson,Consumer,United States,Houston,Texas,South,P-002,Electronics,Phones,Samsung A12,2833.75,5,0,700.47
EC-2021-002164,7/24/2021,7/25/2021,Standard Class,C-56779,Sara Wilson,Home Office,United States,San Diego,California,West,P-022,Furniture,Storage,Drawer Unit,1682.7,3,0,299.74
EC-2021-002165,7/19/2021,7/25/2021,First Class,C-33513,Anna Brown,Consumer,United States,Austin,Texas,South,P-015,Furniture,Chairs,Stool,360.24,2,0,97.71
EC-2022-002166,8/28/2022,9/1/2022,Same Day,C-36760,Emily Davis,Home Office,United States,New York,New York,East,P-016,Furniture,Tables,Dining Table,394.66,2,0,33.69
EC-2024-002167,11/9/2024,11/10/2024,Same Day,C-65096,Maria Garcia,Corporate,United States,Chicago,Illinois,Central,P-030,Office Supplies,Envelopes,Letter Envelopes,16.71,3,0,3.51
EC-2021-002168,5/30/2021,6/1/2021,Same Day,C-82744,Emily Davis,Consumer,United States,San Antonio,Texas,South,P-038,Electronics,Accessories,Belt,443.88,2,0,117.23
EC-2023-002169,7/9/2023,7/13/2023,Same Day,C-12625,Anna Brown,Home Office,United States,Chicago,Illinois,Central,P-034,Clothing,Shoes,Running Shoes,126.46,3,0.2,14.45
EC-2024-002170,1/2/2024,1/6/2024,Second Class,C-79932,Maria Garcia,Home Office,United States,Los Angeles,California,West,P-037,Clothing,Jackets,Hoodie,245.08,2,0,29.15
EC-2021-002171,4/19/2021,4/24/2021,Standard Class,C-81259,Maria Garcia,Home Office,United States,Chicago,Illinois,Central,P-038,Clothing,Accessories,Belt,245.72,2,0,49.76
EC-2023-002172,12/12/2023,12/17/2023,First Class,C-36909,James Lee,Corporate,United States,Los Angeles,California,West,P-014,Furniture,Chairs,Gaming Chair,505.36,2,0,31.94
EC-2021-002173,10/30/2021,11/4/2021,Same Day,C-70410,James Lee,Consumer,United States,Dallas,Texas,South,P-015,Furniture,Chairs,Stool,2274.4,5,0,617.1
EC-2021-002174,3/9/2021,3/16/2021,Second Class,C-93498,Maria Garcia,Consumer,United States,New York,New York,East,P-028,Office Supplies,Art,Markers Set,69.72,1,0,10.23
EC-2021-002175,7/21/2021,7/25/2021,First Class,C-51005,Michael Chen,Home Office,United States,San Diego,California,West,P-039,Electronics,Accessories,Wallet,464.7,5,0,123.5
EC-2022-002176,6/19/2022,6/21/2022,Standard Class,C-78448,Maria Garcia,Home Office,United States,Los Angeles,California,West,P-008,Electronics,Laptops,Dell Inspiron,2001.04,5,0.2,386.27
EC-2023-002177,10/24/2023,10/29/2023,Same Day,C-88539,John Smith,Corporate,United States,New York,New York,East,P-017,Furniture,Tables,Coffee Table,1457.14,5,0.1,-83.14
EC-2023-002178,2/13/2023,2/16/2023,First Class,C-83793,Maria Garcia,Consumer,United States,Philadelphia,Pennsylvania,East,P-007,Electronics,Laptops,HP 15,1423.01,3,0.2,135.17
EC-2022-002179,7/6/2022,7/11/2022,First Class,C-59194,John Smith,Corporate,United States,Houston,Texas,South,P-021,Furniture,Storage,Cabinet,1271.67,3,0,377.02
EC-2023-002180,4/13/2023,4/15/2023,Same Day,C-34217,James Lee,Corporate,United States,Houston,Texas,South,P-010,Electronics,Tablets,iPad Mini,410.86,1,0.2,116.51
EC-2021-002181,4/7/2021,4/8/2021,Second Class,C-43903,James Lee,Corporate,United States,San Antonio,Texas,South,P-002,Electronics,Phones,Samsung A12,2511.77,5,0.3,129.33
EC-2023-002182,11/23/2023,11/25/2023,Standard Class,C-98211,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-038,Clothing,Accessories,Belt,77.69,1,0.1,-1.01
EC-2021-002183,12/16/2021,12/21/2021,First Class,C-27106,Emily Davis,Home Office,United States,Austin,Texas,South,P-022,Furniture,Storage,Drawer Unit,583.94,2,0,71.72
EC-2022-002184,9/27/2022,10/4/2022,Same Day,C-61102,James Lee,Consumer,United States,Phoenix,Arizona,West,P-034,Clothing,Shoes,Running Shoes,531.64,4,0,177.37
EC-2021-002185,3/28/2021,3/30/2021,First Class,C-13049,Maria Garcia,Consumer,United States,San Antonio,Texas,South,P-029,Office Supplies,Art,Pencil Set,60.98,2,0,6.56
EC-2023-002186,4/23/2023,4/30/2023,Second Class,C-75663,James Lee,Corporate,United States,Phoenix,Arizona,West,P-039,Clothing,Accessories,Wallet,119.22,1,0,14.6
EC-2023-002187,8/12/2023,8/17/2023,First Class,C-37385,Emily Davis,Home Office,United States,New York,New York,East,P-028,Office Supplies,Art,Markers Set,7.82,1,0,-0.1
EC-2024-002188,12/22/2024,12/23/2024,Standard Class,C-69604,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-020,Furniture,Bookcases,3-Shelf Bookcase,499.49,1,0,39.15
EC-2022-002189,2/11/2022,2/13/2022,Standard Class,C-15139,Michael Chen,Consumer,United States,Austin,Texas,South,P-003,Electronics,Phones,iPhone SE,754.99,2,0.1,-18.36
EC-2024-002190,6/7/2024,6/14/2024,First Class,C-82423,John Smith,Corporate,United States,San Diego,California,West,P-001,Electronics,Phones,Nokia 3310,714.21,1,0.1,241.56
EC-2021-002191,2/24/2021,3/3/2021,Second Class,C-78664,John Smith,Home Office,United States,New York,New York,East,P-038,Electronics,Accessories,Belt,1203.76,4,0,258.71
EC-2023-002192,8/26/2023,9/1/2023,First Class,C-10402,Anna Brown,Corporate,United States,Dallas,Texas,South,P-022,Furniture,Storage,Drawer Unit,2539.9,5,0,858.77
EC-2021-002193,10/2/2021,10/3/2021,Second Class,C-24267,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-037,Clothing,Jackets,Hoodie,434.52,5,0.3,122.34
